model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,302,car,7.966666666666667,8.966666666666667,1.0,239,269,818.03186,399.38138,809.524,360.9518,0.46122465034325916,0.6087682843208313,24
default,375,car,6.866666666666666,8.6,1.7333333333333334,206,258,915.2058,399.8274,906.1908,360.9248,0.4767982272469268,0.6844428181648254,49
default,389,truck,6.2,600.7,594.5,186,18021,842.3469,399.32938,842.2473,397.4201,0.4120626896619797,0.4278336465358734,2
default,422,truck,6.866666666666666,600.7,593.8333333333334,206,18021,915.24255,399.81656,915.24255,399.81656,0.4857404828071594,0.4857404828071594,1
default,440,truck,6.7,600.7,594.0,201,18021,841.0187,378.102,839.7551,375.1632,0.4123813956975937,0.5759942531585693,4
default,475,truck,7.066666666666666,600.7,593.6333333333333,212,18021,913.9847,397.39893,910.9657,390.15662,0.3653986837182726,0.569050669670105,14
default,481,car,7.533333333333333,600.7,593.1666666666667,226,18021,220.73984,360.24335,208.61699,364.53296,0.5277435332536697,0.5977097153663635,4
default,531,car,15.833333333333334,16.266666666666666,0.4333333333333318,475,488,211.27527,360.0703,149.57393,397.40845,0.40351704221505386,0.5161884427070618,13
default,553,truck,7.833333333333333,600.7,592.8666666666667,235,18021,184.78995,374.65942,158.21817,385.38623,0.3371693023613521,0.396219402551651,7
default,562,truck,7.966666666666667,600.7,592.7333333333333,239,18021,818.094,399.53906,815.53174,392.78137,0.30656467378139496,0.4075450003147125,6
default,583,car,10.666666666666666,11.266666666666667,0.6000000000000014,320,338,854.4465,398.75366,813.64545,361.6665,0.7799399230215285,0.8886677026748657,18
default,587,truck,8.2,600.7,592.5,246,18021,904.6025,372.02853,905.4387,368.6261,0.381858691573143,0.42772161960601807,4
