model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,18238,truck,514.8333333333334,515.1333333333333,0.2999999999999545,15445,15454,807.25,397.61594,775.9378,362.10153,0.42699116095900536,0.5480246543884277,8
default,18290,truck,514.8333333333334,600.7,85.86666666666667,15445,18021,809.5765,399.83185,809.5765,399.83185,0.4484182596206665,0.4484182596206665,1
default,18294,truck,514.9333333333333,600.7,85.76666666666677,15448,18021,795.12415,382.5919,777.0946,362.8219,0.37629724144935606,0.42198026180267334,5
default,18295,truck,514.9666666666667,600.7,85.73333333333335,15449,18021,971.1386,386.02496,963.6073,381.0011,0.403313547372818,0.4222303032875061,2
default,18300,car,516.3,516.6,0.3000000000000682,15489,15498,911.88696,397.13593,875.98004,362.7292,0.5367971248924732,0.643499493598938,8
default,18301,truck,515.1666666666666,600.7,85.53333333333342,15455,18021,950.444,367.56314,944.17786,364.1283,0.4760878582795461,0.5845410227775574,3
default,18346,car,517.4333333333333,518.1,0.6666666666667425,15523,15543,1057.4049,399.0067,1012.22845,362.07382,0.6239679800836664,0.7256852388381958,19
default,18350,truck,516.3,600.7,84.40000000000009,15489,18021,912.4694,397.2337,902.651,389.46643,0.4889373282591502,0.5158931016921997,3
default,18355,car,517.3,517.6333333333333,0.33333333333337123,15519,15529,857.693,399.3776,825.8688,361.4323,0.8668233036994935,0.8736073970794678,10
default,18397,truck,517.0333333333333,600.7,83.66666666666674,15511,18021,120.87144,369.47064,93.79232,387.15698,0.4883194088935852,0.5553094744682312,5
default,18410,truck,517.2666666666667,517.3,0.03333333333330302,15518,15519,72.5389,398.55194,72.5389,398.55194,0.3831351697444916,0.3831351697444916,1
default,18413,car,523.1333333333333,523.3333333333334,0.20000000000004547,15694,15700,218.67026,365.14346,176.83043,398.12988,0.8888348539670309,0.8953718543052673,6
default,18435,car,517.8,600.7,82.90000000000009,15534,18021,1028.9832,377.74988,1012.35583,363.09924,0.4594205431640148,0.5270094275474548,8
